CryoSleep,HomePlanet_Earth,HomePlanet_Europa,Cabin_deck_B,Cabin_deck_C,Cabin_side_P,RoomService,Spa,VRDeck,spending_Categ_Low,spending_Categ_Medium,spending_Categ_High,Transported
False,False,False,False,False,False,782.0,2503.0,1.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,56.0,0.0,468.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,235.0,1042.0,229.0,False,False,True,False
False,False,False,False,False,True,1043.0,0.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,332.0,0.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,4.0,False,True,False,True
False,False,False,False,False,True,42.0,1.0,369.0,False,True,False,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,64.0,1125.0,0.0,False,True,False,False
False,False,True,False,False,False,0.0,3409.0,30.0,False,False,True,False
False,False,False,False,False,False,3332.0,781.0,0.0,False,False,True,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,2224.0,1.0,0.0,False,True,False,False
False,True,False,False,False,False,4.0,35.0,40.0,False,True,False,True
False,True,False,False,False,True,0.0,720.0,170.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,595.0,False,True,False,False
False,True,False,False,False,False,0.0,663.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,526.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,1.0,102.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,797.0,5.0,False,True,False,False
False,True,False,False,False,False,21.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,244.0,423.0,14.0,False,True,False,False
False,True,False,False,False,False,0.0,37.0,8.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,143.0,717.0,87.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,912.0,False,True,False,False
False,False,False,False,False,True,453.0,0.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,590.0,168.0,16.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,125.0,3.0,False,True,False,False
False,False,True,False,False,False,1040.0,174.0,182.0,False,False,True,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,61.0,1.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,True,False,False,True,10.0,19.0,328.0,False,False,True,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,0.0,2325.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,5.0,41.0,False,False,True,True
False,False,True,False,False,True,0.0,219.0,189.0,False,False,True,False
False,False,True,False,False,True,527.0,417.0,2905.0,False,False,True,False
False,False,True,False,False,True,0.0,2349.0,12.0,False,True,False,False
False,True,False,False,False,False,3.0,0.0,78.0,False,True,False,True
False,True,False,False,False,True,301.0,0.0,0.0,False,True,False,False
False,False,False,False,True,True,906.0,8293.0,391.0,False,False,True,False
False,False,True,False,True,True,159.0,3.0,485.0,False,False,True,True
False,False,False,False,False,True,0.0,20.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,13016.0,0.0,False,False,True,False
False,True,False,False,False,False,0.0,0.0,546.0,False,True,False,False
False,False,False,False,False,False,1058.0,280.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,757.0,False,True,False,False
False,True,False,False,False,False,9.0,492.0,109.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,184.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,415.0,1019.0,239.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1201.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,3.0,683.0,34.0,False,True,False,False
False,False,True,True,False,True,0.0,1368.0,42.0,False,False,True,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,1.0,9206.0,3.0,False,False,True,False
False,False,True,True,False,True,0.0,153.0,52.0,False,False,True,True
False,False,True,True,False,True,0.0,131.0,2714.0,False,False,True,False
False,True,False,False,False,False,602.0,0.0,24.0,False,True,False,False
False,True,False,False,False,False,457.0,335.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,27.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,738.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,45.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,False,907.0,2.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,True,False,False,False,0.0,1442.0,66.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,288.0,670.0,40.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,669.0,16.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1631.0,0.0,0.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,1537.0,498.0,False,False,True,False
False,True,False,False,False,True,43.0,50.0,731.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,862.0,2032.0,0.0,False,False,True,False
False,False,True,True,False,False,0.0,1743.0,1.0,False,False,True,True
False,True,False,False,False,False,0.0,0.0,84.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,4.0,False,True,False,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,662.0,920.0,False,False,True,False
False,False,True,False,True,True,0.0,27.0,0.0,False,False,True,True
False,True,False,False,False,False,102.0,669.0,0.0,False,True,False,False
False,True,False,False,False,True,3.0,95.0,12.0,False,True,False,True
False,True,False,False,False,False,0.0,453.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,438.0,0.0,355.0,False,True,False,False
False,True,False,False,False,False,3.0,0.0,23.0,False,True,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,662.0,22.0,False,True,False,False
False,False,True,False,False,True,0.0,72.0,4304.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,5248.0,8169.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,150.0,638.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,177.0,444.0,False,True,False,False
False,False,False,False,False,False,106.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,1.0,0.0,1.0,False,True,False,False
False,False,True,False,True,False,300.0,1.0,171.0,False,False,True,True
False,True,False,False,False,True,541.0,316.0,0.0,False,True,False,False
False,True,False,False,False,True,1.0,0.0,632.0,False,True,False,True
False,False,False,False,False,False,1030.0,0.0,28.0,False,True,False,False
False,True,False,False,False,False,622.0,1.0,444.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,23.0,0.0,373.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,30.0,41.0,0.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,501.0,1.0,0.0,False,True,False,True
False,False,False,False,False,True,21.0,226.0,0.0,False,True,False,True
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,795.0,3155.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,6953.0,50.0,False,False,True,False
False,False,True,True,False,True,0.0,2038.0,388.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,1488.0,75.0,False,False,True,False
False,False,False,False,False,False,3191.0,21.0,117.0,False,False,True,False
False,False,False,False,False,True,741.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,664.0,19.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,2775.0,419.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,593.0,0.0,0.0,False,True,False,False
False,False,True,True,False,True,0.0,89.0,2220.0,False,False,True,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,180.0,1181.0,0.0,False,True,False,False
False,False,False,False,False,False,197.0,0.0,0.0,False,True,False,True
False,False,False,False,False,False,49.0,1.0,0.0,False,False,True,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1781.0,0.0,23.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1150.0,False,True,False,False
False,False,False,False,False,False,1046.0,1.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,40.0,0.0,0.0,False,True,False,True
False,False,False,False,False,True,100.0,0.0,23.0,False,True,False,False
False,False,True,False,False,True,0.0,690.0,1.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,42.0,38.0,100.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,779.0,False,True,False,False
False,True,False,False,False,True,473.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,28.0,0.0,370.0,False,True,False,True
False,True,False,False,False,False,401.0,0.0,126.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,27.0,764.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,61.0,161.0,60.0,False,True,False,False
False,True,False,False,False,False,207.0,94.0,0.0,False,True,False,True
False,True,False,False,False,True,305.0,19.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,52.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,5959.0,0.0,0.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,74.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,360.0,641.0,66.0,False,True,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
